order_id,customer,date,product,category,quantity,unit_price,revenue
ORD-001561,CUST-0009,2024-01-27,Air Fryer,Home & Kitchen,1,24.83,24.83
ORD-001562,CUST-0108,2024-01-27,Insulated Water Bottle,Sports,1,119.21,119.21
ORD-001563,CUST-0252,2024-01-28,Foam Roller,Sports,1,18.96,18.96
ORD-001564,CUST-0004,2024-01-28,Smart Watch,Electronics,1,185.13,185.13
ORD-001565,CUST-0388,2024-01-28,Cotton Hoodie,Clothing,1,106.12,106.12
ORD-001566,CUST-0004,2024-01-28,Bamboo Cutting Board,Home & Kitchen,2,42.46,84.92
ORD-001567,CUST-0005,2024-01-28,Vitamin C Serum,Beauty,1,8.11,8.11
ORD-001568,CUST-0590,2024-01-29,Wireless Headphones,Electronics,1,212.52,212.52
ORD-001569,CUST-0328,2024-01-29,Yoga Mat,Sports,1,38.48,38.48
ORD-001570,CUST-0380,2024-01-30,Vitamin C Serum,Beauty,1,7.55,7.55
ORD-001571,CUST-0373,2024-01-30,Business Strategy Handbook,Books,2,26.19,52.38
ORD-001572,CUST-0145,2024-01-30,Rain Jacket,Clothing,1,29.88,29.88
ORD-001573,CUST-0009,2024-01-30,Kitchen Knife Set,Home & Kitchen,1,27.76,27.76
ORD-001574,CUST-0298,2024-01-31,Data Analytics Primer,Books,1,10.8,10.8
ORD-001575,CUST-0328,2024-01-31,Bed Sheet Set,Home & Kitchen,2,37.03,74.06
ORD-001576,CUST-0406,2024-01-31,Wireless Headphones,Electronics,1,141.64,141.64
ORD-001577,CUST-0080,2024-01-31,Wireless Headphones,Electronics,2,360.79,721.58
ORD-001578,CUST-0141,2024-02-01,Rain Jacket,Clothing,1,29.46,29.46
ORD-001579,CUST-0450,2024-02-01,Foam Roller,Sports,3,16.54,49.62
ORD-001580,CUST-0031,2024-02-01,Running Shoes,Clothing,1,64.18,64.18
ORD-001581,CUST-0115,2024-02-02,Portable Charger,Electronics,1,124.24,124.24
ORD-001582,CUST-0083,2024-02-02,Cotton Hoodie,Clothing,1,98.87,98.87
ORD-001583,CUST-0308,2024-02-02,Cotton Hoodie,Clothing,1,20.34,20.34
ORD-001584,CUST-0178,2024-02-03,Cotton Hoodie,Clothing,1,99.32,99.32
ORD-001585,CUST-0215,2024-02-03,Yoga Mat,Sports,1,42.09,42.09
ORD-001586,CUST-0449,2024-02-03,Robot Vacuum,Home & Kitchen,1,15.15,15.15
ORD-001587,CUST-0357,2024-02-03,Robot Vacuum,Home & Kitchen,1,117.5,117.5
ORD-001588,CUST-0018,2024-02-04,Running Shoes,Clothing,1,32.12,32.12
ORD-001589,CUST-0170,2024-02-04,Smart Watch,Electronics,1,46.24,46.24
ORD-001590,CUST-0542,2024-02-04,Healthy Meal Prep,Books,1,33.85,33.85
ORD-001591,CUST-0005,2024-02-05,Coffee Grinder,Home & Kitchen,1,74.11,74.11
ORD-001592,CUST-0064,2024-02-05,Air Fryer,Home & Kitchen,2,25.33,50.66
ORD-001593,CUST-0004,2024-02-05,Wireless Headphones,Electronics,1,352.26,352.26
ORD-001594,CUST-0234,2024-02-06,Data Analytics Primer,Books,1,34.9,34.9
ORD-001595,CUST-0490,2024-02-06,Vitamin C Serum,Beauty,2,26.48,52.96
ORD-001596,CUST-0094,2024-02-06,Adjustable Dumbbell,Sports,2,26.11,52.22
ORD-001597,CUST-0422,2024-02-06,Vitamin C Serum,Beauty,4,9.04,36.16
ORD-001598,CUST-0023,2024-02-07,Coffee Grinder,Home & Kitchen,1,82.3,82.3
ORD-001599,CUST-0046,2024-02-07,Business Strategy Handbook,Books,1,9.66,9.66
ORD-001600,CUST-0123,2024-02-07,Portable Charger,Electronics,1,65.59,65.59
ORD-001601,CUST-0066,2024-02-07,Laptop Stand,Electronics,1,57.08,57.08
ORD-001602,CUST-0220,2024-02-07,Wireless Headphones,Electronics,1,92.33,92.33
ORD-001603,CUST-0365,2024-02-07,Bed Sheet Set,Home & Kitchen,3,38.87,116.61
ORD-001604,CUST-0122,2024-02-07,Denim Jacket,Clothing,2,98.55,197.1
ORD-001605,CUST-0399,2024-02-07,Polo Shirt,Clothing,2,57.79,115.58
ORD-001606,CUST-0109,2024-02-08,Personal Finance Basics,Books,3,21.29,63.87
ORD-001607,CUST-0256,2024-02-08,Kitchen Knife Set,Home & Kitchen,2,82.16,164.32
ORD-001608,CUST-0012,2024-02-08,Vitamin C Serum,Beauty,1,8.07,8.07
ORD-001609,CUST-0332,2024-02-09,Smart Watch,Electronics,1,61.52,61.52
ORD-001610,CUST-0401,2024-02-09,Face Moisturizer,Beauty,2,36.38,72.76
ORD-001611,CUST-0261,2024-02-10,Running Waist Pack,Sports,1,11.61,11.61
ORD-001612,CUST-0424,2024-02-11,Smart Watch,Electronics,1,99.34,99.34
ORD-001613,CUST-0043,2024-02-11,Air Fryer,Home & Kitchen,1,42.83,42.83
ORD-001614,CUST-0471,2024-02-11,Denim Jacket,Clothing,1,45.01,45.01
ORD-001615,CUST-0264,2024-02-11,Yoga Mat,Sports,3,29.05,87.15
ORD-001616,CUST-0545,2024-02-12,Data Analytics Primer,Books,3,6.83,20.49
ORD-001617,CUST-0362,2024-02-12,Compact Blender,Home & Kitchen,1,37.1,37.1
ORD-001618,CUST-0180,2024-02-12,Laptop Stand,Electronics,1,121.49,121.49
ORD-001619,CUST-0159,2024-02-12,Business Strategy Handbook,Books,1,7.43,7.43
ORD-001620,CUST-0219,2024-02-13,Kitchen Knife Set,Home & Kitchen,4,255.91,1023.64
ORD-001621,CUST-0450,2024-02-13,Wireless Headphones,Electronics,3,350.05,1050.15
ORD-001622,CUST-0410,2024-02-13,Cotton Hoodie,Clothing,1,49.04,49.04
ORD-001623,CUST-0035,2024-02-13,Foam Roller,Sports,1,23.42,23.42
ORD-001624,CUST-0223,2024-02-13,Python Crash Course,Books,1,37.17,37.17
ORD-001625,CUST-0111,2024-02-13,Bed Sheet Set,Home & Kitchen,2,25.86,51.72
ORD-001626,CUST-0158,2024-02-13,Coffee Grinder,Home & Kitchen,1,43.87,43.87
ORD-001627,CUST-0207,2024-02-15,Cotton Hoodie,Clothing,2,20.46,40.92
ORD-001628,CUST-0380,2024-02-15,Insulated Water Bottle,Sports,3,10.0,30.0
ORD-001629,CUST-0022,2024-02-15,Bluetooth Speaker,Electronics,1,697.77,697.77
ORD-001630,CUST-0233,2024-02-15,Face Moisturizer,Beauty,2,28.51,57.02
ORD-001631,CUST-0164,2024-02-16,Vitamin C Serum,Beauty,1,59.95,59.95
ORD-001632,CUST-0120,2024-02-17,Adjustable Dumbbell,Sports,4,26.45,105.8
ORD-001633,CUST-0133,2024-02-17,Yoga Leggings,Clothing,2,104.28,208.56
ORD-001634,CUST-0558,2024-02-17,Running Shoes,Clothing,1,63.69,63.69
ORD-001635,CUST-0307,2024-02-17,Robot Vacuum,Home & Kitchen,2,119.79,239.58
ORD-001636,CUST-0141,2024-02-18,Running Waist Pack,Sports,1,122.95,122.95
ORD-001637,CUST-0034,2024-02-18,Vitamin C Serum,Beauty,2,14.21,28.42
ORD-001638,CUST-0249,2024-02-19,Yoga Mat,Sports,3,17.34,52.02
ORD-001639,CUST-0331,2024-02-19,Makeup Brush Set,Beauty,1,25.65,25.65
ORD-001640,CUST-0021,2024-02-20,USB-C Hub,Electronics,2,392.08,784.16
ORD-001641,CUST-0090,2024-02-20,Healthy Meal Prep,Books,1,17.31,17.31
ORD-001642,CUST-0448,2024-02-20,Denim Jacket,Clothing,3,45.75,137.25
ORD-001643,CUST-0396,2024-02-20,Smart Watch,Electronics,1,56.71,56.71
ORD-001644,CUST-0440,2024-02-21,Vitamin C Serum,Beauty,1,34.67,34.67
ORD-001645,CUST-0204,2024-02-21,Denim Jacket,Clothing,2,44.99,89.98
ORD-001646,CUST-0155,2024-02-21,USB-C Hub,Electronics,1,56.23,56.23
ORD-001647,CUST-0066,2024-02-21,Vitamin C Serum,Beauty,1,19.83,19.83
ORD-001648,CUST-0030,2024-02-21,Wireless Headphones,Electronics,2,63.57,127.14
ORD-001649,CUST-0560,2024-02-21,Trail Backpack,Sports,1,42.47,42.47
ORD-001650,CUST-0046,2024-02-22,Modern JavaScript Guide,Books,1,9.64,9.64
ORD-001651,CUST-0023,2024-02-23,Body Lotion,Beauty,1,40.89,40.89
ORD-001652,CUST-0019,2024-02-23,Bluetooth Speaker,Electronics,2,40.96,81.92
ORD-001653,CUST-0099,2024-02-24,Cotton Hoodie,Clothing,1,30.61,30.61
ORD-001654,CUST-0065,2024-02-24,Yoga Leggings,Clothing,1,76.4,76.4
ORD-001655,CUST-0166,2024-02-24,Cotton Hoodie,Clothing,1,62.79,62.79
ORD-001656,CUST-0013,2024-02-24,Healthy Meal Prep,Books,1,6.44,6.44
ORD-001657,CUST-0220,2024-02-24,Bluetooth Speaker,Electronics,2,39.58,79.16
ORD-001658,CUST-0296,2024-02-24,Coffee Grinder,Home & Kitchen,2,113.42,226.84
ORD-001659,CUST-0213,2024-02-24,Healthy Meal Prep,Books,2,18.35,36.7
ORD-001660,CUST-0096,2024-02-25,Running Shoes,Clothing,2,45.17,90.34
ORD-001661,CUST-0246,2024-02-25,Running Shoes,Clothing,2,31.01,62.02
ORD-001662,CUST-0345,2024-02-25,Foam Roller,Sports,3,69.04,207.12
ORD-001663,CUST-0016,2024-02-25,Sheet Mask Bundle,Beauty,2,18.81,37.62
ORD-001664,CUST-0364,2024-02-25,Vitamin C Serum,Beauty,1,7.43,7.43
ORD-001665,CUST-0036,2024-02-26,Running Shoes,Clothing,2,21.02,42.04
ORD-001666,CUST-0135,2024-02-26,Kitchen Knife Set,Home & Kitchen,1,24.54,24.54
ORD-001667,CUST-0460,2024-02-27,Smart Watch,Electronics,1,41.55,41.55
ORD-001668,CUST-0148,2024-02-27,Denim Jacket,Clothing,2,19.55,39.1
ORD-001669,CUST-0051,2024-02-27,Yoga Mat,Sports,1,63.22,63.22
ORD-001670,CUST-0522,2024-02-27,Basketball,Sports,3,9.92,29.76
ORD-001671,CUST-0252,2024-02-27,Smart Watch,Electronics,2,219.05,438.1
ORD-001672,CUST-0014,2024-02-28,Makeup Brush Set,Beauty,1,36.46,36.46
ORD-001673,CUST-0217,2024-02-29,Healthy Meal Prep,Books,2,7.98,15.96
ORD-001674,CUST-0053,2024-02-29,Face Moisturizer,Beauty,3,18.37,55.11
ORD-001675,CUST-0205,2024-03-01,Wireless Headphones,Electronics,1,65.61,65.61
ORD-001676,CUST-0093,2024-03-02,Coffee Grinder,Home & Kitchen,2,127.54,255.08
ORD-001677,CUST-0554,2024-03-03,Modern JavaScript Guide,Books,1,7.69,7.69
ORD-001678,CUST-0007,2024-03-03,Trail Backpack,Sports,2,25.9,51.8
ORD-001679,CUST-0420,2024-03-04,Laptop Stand,Electronics,1,737.94,737.94
ORD-001680,CUST-0430,2024-03-04,Smart Watch,Electronics,1,714.57,714.57
ORD-001681,CUST-0076,2024-03-04,Leadership Playbook,Books,1,7.16,7.16
ORD-001682,CUST-0411,2024-03-05,Yoga Mat,Sports,1,15.91,15.91
ORD-001683,CUST-0522,2024-03-05,Bluetooth Speaker,Electronics,1,101.7,101.7
ORD-001684,CUST-0028,2024-03-05,Air Fryer,Home & Kitchen,1,25.97,25.97
ORD-001685,CUST-0119,2024-03-05,Compact Blender,Home & Kitchen,3,15.83,47.49
ORD-001686,CUST-0123,2024-03-06,Makeup Brush Set,Beauty,2,8.17,16.34
ORD-001687,CUST-0041,2024-03-06,Yoga Mat,Sports,1,62.18,62.18
ORD-001688,CUST-0356,2024-03-06,Wireless Headphones,Electronics,1,137.13,137.13
ORD-001689,CUST-0594,2024-03-06,Yoga Mat,Sports,3,130.46,391.38
ORD-001690,CUST-0485,2024-03-06,Vitamin C Serum,Beauty,2,20.86,41.72
ORD-001691,CUST-0100,2024-03-06,Portable Charger,Electronics,1,65.71,65.71
ORD-001692,CUST-0478,2024-03-06,Cotton Hoodie,Clothing,1,83.71,83.71
ORD-001693,CUST-0269,2024-03-07,Cotton Hoodie,Clothing,1,29.31,29.31
ORD-001694,CUST-0327,2024-03-08,Yoga Mat,Sports,1,113.26,113.26
ORD-001695,CUST-0134,2024-03-08,Vitamin C Serum,Beauty,2,25.95,51.9
ORD-001696,CUST-0089,2024-03-08,Mystery Novel Collection,Books,1,21.51,21.51
ORD-001697,CUST-0021,2024-03-09,Air Fryer,Home & Kitchen,1,78.89,78.89
ORD-001698,CUST-0237,2024-03-09,Wireless Headphones,Electronics,1,359.09,359.09
ORD-001699,CUST-0510,2024-03-09,Coffee Grinder,Home & Kitchen,1,16.86,16.86
ORD-001700,CUST-0030,2024-03-09,Air Fryer,Home & Kitchen,1,46.14,46.14
ORD-001701,CUST-0091,2024-03-10,Running Shoes,Clothing,2,32.5,65.0
ORD-001702,CUST-0404,2024-03-10,Laptop Stand,Electronics,1,712.91,712.91
ORD-001703,CUST-0046,2024-03-10,Vitamin C Serum,Beauty,1,55.57,55.57
ORD-001704,CUST-0173,2024-03-10,Vitamin C Serum,Beauty,1,7.82,7.82
ORD-001705,CUST-0018,2024-03-12,Bluetooth Speaker,Electronics,1,66.51,66.51
ORD-001706,CUST-0019,2024-03-12,Business Strategy Handbook,Books,2,25.4,50.8
ORD-001707,CUST-0458,2024-03-12,Cotton Hoodie,Clothing,1,98.14,98.14
ORD-001708,CUST-0451,2024-03-12,Portable Charger,Electronics,1,344.57,344.57
ORD-001709,CUST-0020,2024-03-13,Cotton Hoodie,Clothing,1,28.65,28.65
ORD-001710,CUST-0078,2024-03-13,Electric Kettle,Home & Kitchen,1,25.14,25.14
ORD-001711,CUST-0001,2024-03-13,Yoga Mat,Sports,1,113.6,113.6
ORD-001712,CUST-0007,2024-03-13,Cotton Hoodie,Clothing,1,18.24,18.24
ORD-001713,CUST-0222,2024-03-13,Wireless Headphones,Electronics,1,56.44,56.44
ORD-001714,CUST-0326,2024-03-14,Air Fryer,Home & Kitchen,3,259.86,779.58
ORD-001715,CUST-0258,2024-03-14,Portable Charger,Electronics,2,130.24,260.48
ORD-001716,CUST-0287,2024-03-14,Coffee Grinder,Home & Kitchen,2,24.89,49.78
ORD-001717,CUST-0499,2024-03-14,Cotton Hoodie,Clothing,1,48.46,48.46
ORD-001718,CUST-0084,2024-03-14,Laptop Stand,Electronics,1,785.07,785.07
ORD-001719,CUST-0012,2024-03-14,Wireless Headphones,Electronics,1,90.49,90.49
ORD-001720,CUST-0214,2024-03-15,Running Shoes,Clothing,1,22.68,22.68
ORD-001721,CUST-0562,2024-03-15,Smart Watch,Electronics,1,375.29,375.29
ORD-001722,CUST-0051,2024-03-15,Bamboo Cutting Board,Home & Kitchen,1,15.67,15.67
ORD-001723,CUST-0074,2024-03-15,Vitamin C Serum,Beauty,2,12.54,25.08
ORD-001724,CUST-0442,2024-03-15,Denim Jacket,Clothing,1,27.9,27.9
ORD-001725,CUST-0160,2024-03-15,Running Shoes,Clothing,1,45.06,45.06
ORD-001726,CUST-0005,2024-03-15,Running Shoes,Clothing,1,90.72,90.72
ORD-001727,CUST-0007,2024-03-16,Smart Watch,Electronics,4,347.3,1389.2
ORD-001728,CUST-0007,2024-03-16,Makeup Brush Set,Beauty,1,60.54,60.54
ORD-001729,CUST-0161,2024-03-16,Retinol Night Cream,Beauty,2,18.31,36.62
ORD-001730,CUST-0125,2024-03-16,Graphic T-Shirt,Clothing,1,20.27,20.27
ORD-001731,CUST-0248,2024-03-16,Business Strategy Handbook,Books,2,19.16,38.32
ORD-001732,CUST-0006,2024-03-16,Electric Kettle,Home & Kitchen,1,83.18,83.18
ORD-001733,CUST-0002,2024-03-16,Kitchen Knife Set,Home & Kitchen,1,15.51,15.51
ORD-001734,CUST-0275,2024-03-16,Wireless Headphones,Electronics,2,348.38,696.76
ORD-001735,CUST-0074,2024-03-16,Face Moisturizer,Beauty,4,25.94,103.76
ORD-001736,CUST-0030,2024-03-17,Kitchen Knife Set,Home & Kitchen,1,112.13,112.13
ORD-001737,CUST-0040,2024-03-17,Air Fryer,Home & Kitchen,1,16.47,16.47
ORD-001738,CUST-0026,2024-03-17,Yoga Leggings,Clothing,3,19.83,59.49
ORD-001739,CUST-0362,2024-03-17,Retinol Night Cream,Beauty,1,7.33,7.33
ORD-001740,CUST-0354,2024-03-17,Laptop Stand,Electronics,3,201.15,603.45
ORD-001741,CUST-0131,2024-03-17,Vitamin C Serum,Beauty,1,13.09,13.09
ORD-001742,CUST-0165,2024-03-18,Coffee Grinder,Home & Kitchen,3,38.54,115.62
ORD-001743,CUST-0164,2024-03-18,Business Strategy Handbook,Books,1,26.19,26.19
ORD-001744,CUST-0576,2024-03-18,Laptop Stand,Electronics,1,734.23,734.23
ORD-001745,CUST-0074,2024-03-18,Running Shoes,Clothing,4,49.14,196.56
ORD-001746,CUST-0025,2024-03-19,Running Waist Pack,Sports,2,137.41,274.82
ORD-001747,CUST-0324,2024-03-19,Denim Jacket,Clothing,1,18.36,18.36
ORD-001748,CUST-0006,2024-03-19,Webcam Pro,Electronics,1,91.09,91.09
ORD-001749,CUST-0012,2024-03-19,Smart Watch,Electronics,1,63.06,63.06
ORD-001750,CUST-0120,2024-03-20,Cotton Hoodie,Clothing,1,45.67,45.67
ORD-001751,CUST-0322,2024-03-20,Makeup Brush Set,Beauty,3,26.76,80.28
ORD-001752,CUST-0001,2024-03-20,Body Lotion,Beauty,2,18.77,37.54
ORD-001753,CUST-0019,2024-03-20,Business Strategy Handbook,Books,2,7.75,15.5
ORD-001754,CUST-0015,2024-03-20,Kitchen Knife Set,Home & Kitchen,1,17.25,17.25
ORD-001755,CUST-0412,2024-03-21,Healthy Meal Prep,Books,1,10.11,10.11
ORD-001756,CUST-0357,2024-03-21,Coffee Grinder,Home & Kitchen,1,269.47,269.47
ORD-001757,CUST-0034,2024-03-21,Denim Jacket,Clothing,2,102.01,204.02
ORD-001758,CUST-0002,2024-03-21,Face Moisturizer,Beauty,1,36.75,36.75
ORD-001759,CUST-0081,2024-03-22,Air Fryer,Home & Kitchen,1,254.73,254.73
ORD-001760,CUST-0140,2024-03-22,Wireless Headphones,Electronics,1,129.94,129.94
ORD-001761,CUST-0567,2024-03-22,Denim Jacket,Clothing,2,63.21,126.42
ORD-001762,CUST-0332,2024-03-22,Cotton Hoodie,Clothing,3,19.28,57.84
ORD-001763,CUST-0343,2024-03-23,Vitamin C Serum,Beauty,1,8.03,8.03
ORD-001764,CUST-0202,2024-03-23,Rain Jacket,Clothing,1,33.5,33.5
ORD-001765,CUST-0443,2024-03-23,Smart Watch,Electronics,1,54.1,54.1
ORD-001766,CUST-0028,2024-03-23,Cotton Hoodie,Clothing,1,81.07,81.07
ORD-001767,CUST-0130,2024-03-23,Sheet Mask Bundle,Beauty,2,64.55,129.1
ORD-001768,CUST-0284,2024-03-23,Wireless Headphones,Electronics,2,215.88,431.76
ORD-001769,CUST-0252,2024-03-24,Basketball,Sports,2,69.15,138.3
ORD-001770,CUST-0289,2024-03-24,Yoga Mat,Sports,1,26.08,26.08
ORD-001771,CUST-0135,2024-03-24,Wireless Headphones,Electronics,1,130.04,130.04
ORD-001772,CUST-0302,2024-03-25,Running Shoes,Clothing,1,49.07,49.07
ORD-001773,CUST-0007,2024-03-25,Compact Blender,Home & Kitchen,1,43.32,43.32
ORD-001774,CUST-0177,2024-03-25,Air Fryer,Home & Kitchen,1,74.58,74.58
ORD-001775,CUST-0007,2024-03-26,Trail Backpack,Sports,1,122.97,122.97
ORD-001776,CUST-0597,2024-03-26,Air Fryer,Home & Kitchen,1,16.51,16.51
ORD-001777,CUST-0268,2024-03-27,Robot Vacuum,Home & Kitchen,1,134.1,134.1
ORD-001778,CUST-0143,2024-03-28,Denim Jacket,Clothing,2,77.0,154.0
ORD-001779,CUST-0032,2024-03-28,Running Shoes,Clothing,2,47.78,95.56
ORD-001780,CUST-0122,2024-03-28,Healthy Meal Prep,Books,1,7.06,7.06
ORD-001781,CUST-0072,2024-03-28,Sunscreen SPF 50,Beauty,1,17.68,17.68
ORD-001782,CUST-0155,2024-03-28,Coffee Grinder,Home & Kitchen,2,15.01,30.02
ORD-001783,CUST-0504,2024-03-29,Bluetooth Speaker,Electronics,1,61.09,61.09
ORD-001784,CUST-0061,2024-03-29,Modern JavaScript Guide,Books,1,20.2,20.2
ORD-001785,CUST-0467,2024-03-29,Modern JavaScript Guide,Books,1,15.68,15.68
ORD-001786,CUST-0527,2024-03-29,Wireless Headphones,Electronics,1,88.08,88.08
ORD-001787,CUST-0062,2024-03-30,Yoga Mat,Sports,2,10.05,20.1
ORD-001788,CUST-0079,2024-03-30,Modern JavaScript Guide,Books,3,10.43,31.29
ORD-001789,CUST-0109,2024-03-30,Running Shoes,Clothing,1,105.88,105.88
ORD-001790,CUST-0037,2024-03-30,Wireless Headphones,Electronics,3,39.1,117.3
ORD-001791,CUST-0029,2024-03-30,Smart Watch,Electronics,1,39.37,39.37
ORD-001792,CUST-0113,2024-03-31,Air Fryer,Home & Kitchen,2,76.46,152.92
ORD-001793,CUST-0487,2024-03-31,Face Moisturizer,Beauty,1,8.73,8.73
ORD-001794,CUST-0049,2024-03-31,Basketball,Sports,1,27.97,27.97
ORD-001795,CUST-0101,2024-03-31,Wireless Headphones,Electronics,1,60.3,60.3
ORD-001796,CUST-0132,2024-03-31,Makeup Brush Set,Beauty,2,26.59,53.18
ORD-001797,CUST-0058,2024-04-01,Business Strategy Handbook,Books,2,26.14,52.28
ORD-001798,CUST-0499,2024-04-02,Robot Vacuum,Home & Kitchen,3,238.35,715.05
ORD-001799,CUST-0480,2024-04-02,Denim Jacket,Clothing,1,66.64,66.64
ORD-001800,CUST-0184,2024-04-02,Yoga Mat,Sports,1,24.45,24.45
ORD-001801,CUST-0309,2024-04-03,Coffee Grinder,Home & Kitchen,1,75.16,75.16
ORD-001802,CUST-0022,2024-04-03,Makeup Brush Set,Beauty,2,20.77,41.54
ORD-001803,CUST-0427,2024-04-03,Cotton Hoodie,Clothing,2,64.05,128.1
ORD-001804,CUST-0114,2024-04-03,Cotton Hoodie,Clothing,1,108.83,108.83
ORD-001805,CUST-0533,2024-04-03,Hair Dryer,Beauty,1,8.18,8.18
ORD-001806,CUST-0010,2024-04-03,Bluetooth Speaker,Electronics,4,89.44,357.76
ORD-001807,CUST-0024,2024-04-04,Denim Jacket,Clothing,3,18.87,56.61
ORD-001808,CUST-0099,2024-04-04,Bluetooth Speaker,Electronics,1,139.87,139.87
ORD-001809,CUST-0279,2024-04-04,Data Analytics Primer,Books,1,20.26,20.26
ORD-001810,CUST-0294,2024-04-04,Portable Charger,Electronics,3,56.21,168.63
ORD-001811,CUST-0004,2024-04-04,Air Fryer,Home & Kitchen,2,72.46,144.92
ORD-001812,CUST-0004,2024-04-04,Graphic T-Shirt,Clothing,1,20.06,20.06
ORD-001813,CUST-0185,2024-04-04,Air Fryer,Home & Kitchen,1,68.3,68.3
ORD-001814,CUST-0095,2024-04-05,Yoga Mat,Sports,4,27.36,109.44
ORD-001815,CUST-0470,2024-04-05,Smart Watch,Electronics,1,202.99,202.99
ORD-001816,CUST-0256,2024-04-05,Makeup Brush Set,Beauty,3,33.4,100.2
ORD-001817,CUST-0012,2024-04-05,Insulated Water Bottle,Sports,1,15.57,15.57
ORD-001818,CUST-0018,2024-04-05,Robot Vacuum,Home & Kitchen,1,118.17,118.17
ORD-001819,CUST-0461,2024-04-06,Denim Jacket,Clothing,2,31.82,63.64
ORD-001820,CUST-0040,2024-04-06,Wireless Headphones,Electronics,2,193.3,386.6
ORD-001821,CUST-0332,2024-04-06,Slim Fit Jeans,Clothing,2,33.96,67.92
ORD-001822,CUST-0136,2024-04-07,Air Fryer,Home & Kitchen,1,80.18,80.18
ORD-001823,CUST-0111,2024-04-07,Smart Watch,Electronics,1,371.27,371.27
ORD-001824,CUST-0384,2024-04-07,Wireless Headphones,Electronics,1,677.32,677.32
ORD-001825,CUST-0002,2024-04-07,Trail Backpack,Sports,1,25.69,25.69
ORD-001826,CUST-0129,2024-04-07,Business Strategy Handbook,Books,1,7.16,7.16
ORD-001827,CUST-0089,2024-04-08,Wireless Headphones,Electronics,1,37.21,37.21
ORD-001828,CUST-0074,2024-04-08,Basketball,Sports,1,112.42,112.42
ORD-001829,CUST-0003,2024-04-08,Trail Backpack,Sports,1,40.93,40.93
ORD-001830,CUST-0301,2024-04-09,Bluetooth Speaker,Electronics,1,194.41,194.41
ORD-001831,CUST-0349,2024-04-10,Compact Blender,Home & Kitchen,1,15.14,15.14
ORD-001832,CUST-0124,2024-04-10,Smart Watch,Electronics,2,38.82,77.64
ORD-001833,CUST-0007,2024-04-10,Wireless Headphones,Electronics,1,336.83,336.83
ORD-001834,CUST-0255,2024-04-10,Wireless Headphones,Electronics,1,62.19,62.19
ORD-001835,CUST-0503,2024-04-10,Coffee Grinder,Home & Kitchen,2,240.23,480.46
ORD-001836,CUST-0051,2024-04-10,Business Strategy Handbook,Books,1,10.06,10.06
ORD-001837,CUST-0028,2024-04-11,Coffee Grinder,Home & Kitchen,1,16.1,16.1
ORD-001838,CUST-0005,2024-04-11,Coffee Grinder,Home & Kitchen,1,16.05,16.05
ORD-001839,CUST-0062,2024-04-11,Denim Jacket,Clothing,4,57.33,229.32
ORD-001840,CUST-0020,2024-04-11,Yoga Mat,Sports,2,114.26,228.52
ORD-001841,CUST-0122,2024-04-11,Personal Finance Basics,Books,2,34.64,69.28
ORD-001842,CUST-0131,2024-04-12,Coffee Grinder,Home & Kitchen,1,121.66,121.66
ORD-001843,CUST-0044,2024-04-12,Business Strategy Handbook,Books,1,26.03,26.03
ORD-001844,CUST-0062,2024-04-13,Face Moisturizer,Beauty,1,25.45,25.45
ORD-001845,CUST-0004,2024-04-13,Denim Jacket,Clothing,2,87.83,175.66
ORD-001846,CUST-0010,2024-04-13,Laptop Stand,Electronics,2,712.24,1424.48
ORD-001847,CUST-0087,2024-04-13,Robot Vacuum,Home & Kitchen,1,135.28,135.28
ORD-001848,CUST-0010,2024-04-13,Robot Vacuum,Home & Kitchen,1,270.79,270.79
ORD-001849,CUST-0048,2024-04-14,Foam Roller,Sports,3,67.49,202.47
ORD-001850,CUST-0231,2024-04-14,Bed Sheet Set,Home & Kitchen,2,39.68,79.36
ORD-001851,CUST-0067,2024-04-14,Coffee Grinder,Home & Kitchen,3,117.64,352.92
ORD-001852,CUST-0355,2024-04-14,Graphic T-Shirt,Clothing,2,94.19,188.38
ORD-001853,CUST-0002,2024-04-14,Coffee Grinder,Home & Kitchen,1,259.06,259.06
ORD-001854,CUST-0026,2024-04-14,Resistance Bands,Sports,2,24.5,49.0
ORD-001855,CUST-0557,2024-04-16,Bamboo Cutting Board,Home & Kitchen,1,42.09,42.09
ORD-001856,CUST-0206,2024-04-16,Denim Jacket,Clothing,1,20.83,20.83
ORD-001857,CUST-0098,2024-04-17,Bluetooth Speaker,Electronics,1,133.67,133.67
ORD-001858,CUST-0251,2024-04-18,Yoga Mat,Sports,2,16.92,33.84
ORD-001859,CUST-0263,2024-04-18,Webcam Pro,Electronics,2,37.1,74.2
ORD-001860,CUST-0359,2024-04-18,Slim Fit Jeans,Clothing,1,60.77,60.77
ORD-001861,CUST-0104,2024-04-18,Yoga Mat,Sports,1,40.91,40.91
ORD-001862,CUST-0224,2024-04-18,Rain Jacket,Clothing,2,43.44,86.88
ORD-001863,CUST-0099,2024-04-19,Running Shoes,Clothing,2,81.6,163.2
ORD-001864,CUST-0503,2024-04-19,Webcam Pro,Electronics,1,57.05,57.05
ORD-001865,CUST-0020,2024-04-19,Air Fryer,Home & Kitchen,3,263.75,791.25
ORD-001866,CUST-0459,2024-04-20,Mechanical Keyboard,Electronics,4,702.04,2808.16
ORD-001867,CUST-0084,2024-04-20,USB-C Hub,Electronics,1,209.77,209.77
